project_code,project_name,sector,agency,state,physical_progress_pct,pace_pct_per_month,risk_score,risk_tier,cost_original_cr,cost_final_expected_cr,cost_variance_cr,cost_variance_pct,cost_estimate_confidence,date_approval,date_original,date_revised,date_agency_says,date_projected_p50,date_projected_p80,date_confidence,prob_finish_3mo_pct,prob_finish_12mo_pct,slip_declared_mo,slip_p50_mo,slip_p80_mo,benchmark_status,cohort_basis,why
N22000550,NEW BG LINE BETWEEN NALIYA- JAKHAU PORT,RAILWAYS,WR,GUJARAT,2.0,0.11,15.2,Low,410.5,410.5,0.0,0.0,moderate,Feb-2023,Jan-2028,Dec-2026,Dec-2026,Oct-2028,Mar-2033,extrapolation - unverifiable beyond 1 year,0.5,2.1,-13.0,9.8,62.0,within benchmark range,sector,no physical progress for 8 consecutive reports; pace is 2% of what the current date needs
N24001442,CONSTRUCTION OF 2-LANE WITH PAVED SHOULDER GANGTOK BYPASS ROAD FROM RANIPOOL TO BURTUK (L=23.316KM),ROAD TRANSPORT AND HIGHWAYS,MORTH,SIKKIM,83.3,0.8,15.2,Low,385.2,385.2,0.0,0.0,moderate,Oct-2021,May-2024,Mar-2026,Mar-2026,May-2027,Aug-2029,extrapolation - unverifiable beyond 1 year,0.3,1.4,22.0,36.0,64.0,within benchmark range,sector,13 months past original date; pace is 43% of what the current date needs; date already moved 2x in 10 months
N24002060,DELHI AMRITSAR KATRA EXPRESSWAY (PHASE-II PKG XVIII) DEVELOPMENT AND UPGRADATION OF FOUR LANE ACCESS,ROAD TRANSPORT AND HIGHWAYS,NHAI,JAMMU AND KASHMIR,38.8,2.6,15.1,Low,1107.0,975.4,-131.6,-11.9,moderate,Mar-2023,Nov-2025,,Mar-2026,Nov-2028,Mar-2031,extrapolation - unverifiable beyond 1 year,0.1,0.4,0.0,36.0,64.0,within benchmark range,sector,agency's own forecast is 4 months past its approved date; pace is 21% of what the current date needs
N28000058,BANGALORE METRO RAIL PROJECT PHASE-2,URBAN DEVELOPMENT,BMRCL,KARNATAKA,,0.0,15.1,Low,26405.1,26405.1,0.0,0.0,moderate,Feb-2014,Feb-2021,,Mar-2025,Apr-2026,Oct-2026,extrapolation - unverifiable beyond 1 year,4.0,15.1,0.0,61.9,67.9,exhausted - already later than the typical completed project,all-sector fallback,agency's own forecast is 49 months past its approved date; 4.3y past original commissioning date
N24001985,BANGALORE CHENNAI EXPRESSWAY (PHASE-II PKG-II) FROM KM.96.000 TO KM 127.000 (BAIREDDYPALLE TO BANGAR,ROAD TRANSPORT AND HIGHWAYS,NHAI,ANDHRA PRADESH,64.5,2.45,15.0,Low,1942.9,2171.0,228.1,11.7,moderate,Mar-2021,Jun-2025,,Jun-2025,Jun-2028,Oct-2030,extrapolation - unverifiable beyond 1 year,0.4,1.6,0.0,36.0,64.0,within benchmark range,sector,spend outruns works by 16pp
N24000779,RECONSTRUCTION WITH GEOMETRIC IMPROVEMENT OF EXISTING SINGLE/INTERMEDIATE LANE TO 2 LANE WITH EAR,ROAD TRANSPORT AND HIGHWAYS,MORTH,UTTARAKHAND,94.0,0.0,14.9,Low,418.9,418.9,0.0,0.0,moderate,Feb-2018,Feb-2020,,Feb-2020,Jul-2025,Dec-2025,extrapolation - unverifiable beyond 1 year,2.4,9.4,0.0,64.9,71.0,exhausted - already later than the typical completed project,sector,5.3y past original commissioning date; no physical progress for 9 consecutive reports
N16000285,KOCHI-KOOTTANAD-BANGALORE- MANGALORE PIPELINE PHASE-II,PETROLEUM,GAIL,MULTI STATE,94.2,0.34,14.9,Low,2915.0,5909.0,2994.0,102.7,moderate,Jun-2009,Dec-2012,Dec-2025,Dec-2025,Dec-2025,Jun-2026,extrapolation - unverifiable beyond 1 year,2.8,10.9,156.0,156.0,162.0,exhausted - already later than the typical completed project,sector,12.5y past original commissioning date; pace is 36% of what the current date needs; date already moved 2x in 10 months
N42000002,"CONSTRUCTION OF PERMANENT CAMPUS FOR NATIONAL INSTITUTE OF TECHNOLOGY GOA AT CUNCOLIM, GOA.",DEPARTMENT OF HIGHER EDUCATION,CPWD EDUCATION,GOA,99.3,-0.47,14.8,Low,303.9,390.4,86.5,28.5,moderate,May-2019,Aug-2021,,Dec-2024,Jul-2025,Nov-2026,extrapolation - unverifiable beyond 1 year,13.9,44.9,0.0,47.0,63.8,exhausted - already later than the typical completed project,all-sector fallback,agency's own forecast is 40 months past its approved date; agency anticipates +28% over approved cost; 3.8y past original commissioning date
N24001525,6L ACCESS-CONTROLLED HIGHWAY OF DAAT KALI TUNNEL - DEHRADUN OF GANESHPUR ? DEHRADUN SECTION FROM KM.,ROAD TRANSPORT AND HIGHWAYS,NHAI,UTTARAKHAND,100.0,0.16,14.8,Low,169.1,169.1,0.0,0.0,moderate,Mar-2021,Mar-2024,May-2025,May-2025,Mar-2027,Jul-2029,extrapolation - unverifiable beyond 1 year,14.0,45.4,14.0,36.0,64.0,within benchmark range,sector,15 months past original date; no physical progress for 4 consecutive reports; date already moved 3x in 10 months
N24001439,MARAM - PEREN PKG-3,ROAD TRANSPORT AND HIGHWAYS,NHIDCL,MANIPUR,100.0,0.9,14.7,Low,467.4,467.4,0.0,0.0,moderate,Aug-2021,May-2023,Oct-2024,Feb-2025,Jul-2025,Jan-2026,near-term - validated (avg error ~6 months),26.5,70.8,17.0,26.0,32.1,within benchmark range,sector,agency's own forecast is 4 months past its approved date; 2.1y past original commissioning date; no physical progress for 3 consecutive reports
N24000781,CONSTRUCTION OF KUND BYPASS FROM EXISTING KM 33+130 TO KM 41+260 (EXISTING LENGTH: 8.130 KM); DESIGN,ROAD TRANSPORT AND HIGHWAYS,MORTH,UTTARAKHAND,67.0,0.16,14.7,Low,248.0,248.0,0.0,0.0,moderate,May-2018,May-2020,,May-2020,Sep-2025,Mar-2026,extrapolation - unverifiable beyond 1 year,8.7,30.7,0.0,64.3,70.3,exhausted - already later than the typical completed project,sector,5.1y past original commissioning date
N18000353,ER WR TRANSMISSION LIMITED,POWER,PGCIL,MULTI STATE,100.0,7.11,14.5,Low,281.2,281.2,0.0,0.0,moderate,Mar-2023,Mar-2025,,Jun-2025,Jul-2025,Jan-2026,near-term - validated (avg error ~6 months),43.8,90.1,0.0,4.0,10.1,within benchmark range,sector,agency's own forecast is 3 months past its approved date; 3 months past original date
N24001338,CONSTRUCTION OF 2-LANE WITH PAVED SHOULDER OF NEW GREEN FIELD ALIGNMENT FROM CHOCHENPHERI AT KM 52.0,ROAD TRANSPORT AND HIGHWAYS,NHIDCL,SIKKIM,45.9,1.06,14.5,Low,816.8,786.6,-30.2,-3.7,moderate,Oct-2020,Dec-2023,Jun-2025,Dec-2026,Dec-2026,Apr-2029,extrapolation - unverifiable beyond 1 year,0.3,1.0,18.0,36.0,64.0,within benchmark range,sector,agency's own forecast is 18 months past its approved date; 18 months past original date
N24002000,WIDENING AND STRENGTHENING OF EXISTING 2 LANE WITH PAVED SHOULDER TO 4 LANE WITH PAVED SHOULDER FRO,ROAD TRANSPORT AND HIGHWAYS,MORTH,TELANGANA,72.0,0.39,14.4,Low,317.2,317.2,0.0,0.0,moderate,Mar-2021,Jul-2024,,Jul-2024,Jul-2027,Oct-2029,extrapolation - unverifiable beyond 1 year,1.0,4.1,0.0,36.0,64.0,within benchmark range,sector,11 months past original date
N18000343,SYSTEM STRENGTHENING SCHEME FOR EASTERN AND NORTH EASTERN REGION,POWER,PGCIL,MULTI STATE,100.0,4.22,14.4,Low,307.9,307.9,0.0,0.0,moderate,Oct-2022,Oct-2025,,Jun-2025,Jul-2025,Jan-2026,near-term - validated (avg error ~6 months),63.0,98.1,0.0,-3.0,3.0,within benchmark range,sector,elevated risk on combined profile
N24001818,6L OF PONDAVAKKAM TO KANNIGAIPAIR FROM KM 96.040 TO KM 116.100 OF NH 716B (PKG-IV),ROAD TRANSPORT AND HIGHWAYS,NHAI,ANDHRA PRADESH,25.3,1.03,14.3,Low,818.7,1105.0,286.3,35.0,moderate,Feb-2021,Jan-2025,,Jan-2025,Jan-2028,May-2030,extrapolation - unverifiable beyond 1 year,0.4,1.4,0.0,36.0,64.0,within benchmark range,sector,agency anticipates +35% over approved cost; 5 months past original date; spend outruns works by 44pp
N24002091,6L ACCESS CONTROLLED LUDHIANA- BATHINDA GREENFIELD HIGHWAY FROM JN. WITH AMRITSAR-BATHANDA GREENFIELD,ROAD TRANSPORT AND HIGHWAYS,NHAI,PUNJAB,54.0,2.5,14.0,Low,906.5,906.5,0.0,0.0,moderate,Jun-2021,Sep-2025,Mar-2026,Mar-2026,Sep-2028,Jan-2031,extrapolation - unverifiable beyond 1 year,0.2,0.6,5.9,36.0,64.0,within benchmark range,sector,pace is 49% of what the current date needs; date already moved 2x in 10 months
N24002040,DEVELOPMENT OF SIX-LANE ACCESS CONTROLLED HIGHWAY FROM RANIPUR BARSI (SAHARANPUR DISTRICT) TO ADHOYA,ROAD TRANSPORT AND HIGHWAYS,NHAI,HARYANA,54.0,1.55,14.0,Low,1554.2,1554.2,0.0,0.0,moderate,Apr-2022,May-2025,,May-2028,May-2028,Aug-2030,extrapolation - unverifiable beyond 1 year,0.1,0.6,0.0,36.0,64.0,within benchmark range,sector,agency's own forecast is 36 months past its approved date; 1 months past original date
N24000852,"FOUR LANING OF SOLAN-KAITHLIGHAT SECTION OF NH-22 (NOW NH-5) FROM KM 106.139 TO KM 129.050, ON EPC M",ROAD TRANSPORT AND HIGHWAYS,NHAI,HIMACHAL PRADESH,83.0,0.0,14.0,Low,478.7,1514.5,1035.8,216.4,moderate,Mar-2018,May-2021,Dec-2024,Dec-2024,Jul-2025,Aug-2026,extrapolation - unverifiable beyond 1 year,4.2,15.9,43.0,50.7,64.0,exhausted - already later than the typical completed project,sector,agency anticipates +216% over approved cost; 4.1y past original commissioning date; no physical progress for 9 consecutive reports
N16000432,HP CRUDE TO OLEFINS AND AROMATICS TECHNOLOGY DEMO UNIT AT VISAKH REFINERY,PETROLEUM,HPCL,ANDHRA PRADESH,59.4,1.66,13.9,Low,160.0,220.0,60.0,37.5,moderate,Sep-2021,Jun-2024,Mar-2026,Mar-2026,Mar-2026,Jul-2027,extrapolation - unverifiable beyond 1 year,0.4,1.5,21.0,21.0,37.0,within benchmark range,sector,12 months past original date; pace is 37% of what the current date needs
N24002240,"IMPROVEMENT AND UP-GRADATION OF NH-227B (84 KOSI PARIKRAMA MARG) PACKAGE ?I, FROM KM 228.920 (JAGARN",ROAD TRANSPORT AND HIGHWAYS,MORTH,UTTAR PRADESH,1.0,1.0,13.9,Low,912.5,912.5,0.0,0.0,moderate,Mar-2022,Nov-2026,,Nov-2026,Nov-2029,Mar-2032,extrapolation - unverifiable beyond 1 year,0.8,3.1,0.0,36.0,64.0,within benchmark range,sector,pace is 17% of what the current date needs; spend outruns works by 42pp
N22000606,DOUBLING BETWEEN REWARI- KATHUWAS (27.73 KM),RAILWAYS,NWR,HARYANA,53.0,4.78,13.9,Low,352.4,352.4,0.0,0.0,moderate,Feb-2023,Jun-2027,May-2026,May-2026,Feb-2028,Jul-2032,extrapolation - unverifiable beyond 1 year,0.3,1.0,-13.0,9.0,62.0,within benchmark range,sector,elevated risk on combined profile
N06000238,CHANDRAGUPT OCP,COAL,CCL,JHARKHAND,12.4,0.0,13.8,Low,973.5,973.5,0.0,0.0,moderate,Aug-2020,Mar-2032,,Mar-2032,Dec-2034,Jun-2037,extrapolation - unverifiable beyond 1 year,0.6,2.5,0.0,34.0,63.8,within benchmark range,all-sector fallback,no physical progress for 9 consecutive reports; pace is 0% of what the current date needs; spend outruns works by 33pp
N24001726,4L SPUR OF SHAMLI-MUZZAFARNAGAR CONNECTING NH-709AD (PANIPAT- SHAMLI-MUZAFFARNAGAR) AND NH-58 (MEERUT,ROAD TRANSPORT AND HIGHWAYS,NHAI,UTTAR PRADESH,80.3,0.57,13.8,Low,391.3,391.3,0.0,0.0,moderate,Jan-2023,Aug-2024,,Aug-2024,Aug-2027,Dec-2029,extrapolation - unverifiable beyond 1 year,4.4,16.6,0.0,36.0,64.0,within benchmark range,sector,10 months past original date; no physical progress for 3 consecutive reports
N24001679,6L FROM BELGAUM TO SANKESHWAR BYPASS FROM KM 515.000 TO KM 555.017 OF NH 48,ROAD TRANSPORT AND HIGHWAYS,NHAI,KARNATAKA,84.0,1.24,13.6,Low,1479.3,1479.3,0.0,0.0,moderate,Oct-2022,Apr-2025,Dec-2025,Dec-2025,Apr-2028,Aug-2030,extrapolation - unverifiable beyond 1 year,0.2,0.8,8.0,36.0,64.0,within benchmark range,sector,2 months past original date; pace is 47% of what the current date needs
N22000532,4TH LINE BETWEEN BAREJADI NANDEJ (GERATPUR)- SANAND (38.20 KM) (AHMEDABAD BYPASS).,RAILWAYS,WR,GUJARAT,16.0,1.61,13.6,Low,961.7,961.7,0.0,0.0,moderate,Feb-2023,Mar-2027,Mar-2027,Mar-2027,Nov-2027,Apr-2032,extrapolation - unverifiable beyond 1 year,0.1,0.5,0.0,9.0,62.0,within benchmark range,sector,pace is 40% of what the current date needs
N16000470,DAMAN UPSIDE DEVELOPMENT PROJECT (DUDP) IN TAPTI DAMAN BLOCK,PETROLEUM,ONGC,MAHARASHTRA,80.5,5.49,13.6,Low,4144.4,6406.9,2262.5,54.6,moderate,Jun-2022,Oct-2025,,Feb-2026,Nov-2026,Nov-2028,extrapolation - unverifiable beyond 1 year,0.4,1.4,0.0,13.0,37.0,within benchmark range,sector,agency's own forecast is 4 months past its approved date
N22000351,KATNI - SINGRAULI DOUBLING PROJECT,RAILWAYS,WCR,MADHYA PRADESH,92.0,-0.94,13.5,Low,1763.9,4353.5,2589.6,146.8,moderate,Dec-2015,Dec-2026,Dec-2027,Dec-2027,Dec-2027,Jan-2032,extrapolation - unverifiable beyond 1 year,2.3,8.9,12.0,12.0,62.0,within benchmark range,sector,agency anticipates +78% over approved cost; spend outruns works by 36pp
N24001553,4L MEDINIPUR TO BALLUPUR FROM KM. 458.65 TO KM. 487.65 OF NH- 07(PKG-2),ROAD TRANSPORT AND HIGHWAYS,NHAI,UTTARAKHAND,89.2,3.54,13.5,Low,1092.9,1092.9,0.0,0.0,moderate,Mar-2022,Feb-2025,Nov-2025,Nov-2025,Feb-2028,Jun-2030,extrapolation - unverifiable beyond 1 year,0.5,2.1,9.0,36.0,64.0,within benchmark range,sector,4 months past original date; date already moved 2x in 10 months
N16000412,CAPACITY EXPANSION OF PANIPAT REFINERY FROM 15 TO 25 MMTPA,PETROLEUM,IOCL,HARYANA,87.6,1.73,13.5,Low,34627.0,38231.0,3604.0,10.4,moderate,Feb-2021,Sep-2024,Dec-2025,Dec-2025,Dec-2025,Oct-2027,extrapolation - unverifiable beyond 1 year,0.5,1.8,15.0,15.0,37.0,within benchmark range,sector,9 months past original date
N22000520,GANDHAMARDAN IRON ORE MINES TO GOALDIH STATION,RAILWAYS,ECOR,ODISHA,0.0,0.0,13.5,Low,189.9,189.9,0.0,0.0,moderate,Sep-2022,Sep-2027,,Mar-2028,Jul-2028,Oct-2032,extrapolation - unverifiable beyond 1 year,0.4,1.5,0.0,10.0,62.0,within benchmark range,sector,agency's own forecast is 6 months past its approved date; no physical progress for 9 consecutive reports; pace is 0% of what the current date needs
N24001762,INDORE - HARDA (PKG-III) [NANASA TO PIDGAON SECTION FROM KM 95.000 TO KM 142.445],ROAD TRANSPORT AND HIGHWAYS,NHAI,MADHYA PRADESH,91.4,1.35,13.5,Low,1146.2,1146.2,0.0,0.0,moderate,Oct-2021,Jan-2024,Dec-2025,Dec-2025,Jan-2027,May-2029,extrapolation - unverifiable beyond 1 year,0.7,2.6,23.0,36.0,64.0,within benchmark range,sector,17 months past original date
N30000014,CONSTRUCTION OF 564 MLD 124 MGD WASTE WATER TREATMENT PLANT WITH EFFLUENT STANDARDS OF BOD ? 10MG/L,WATER RESOURCES,DJB,DELHI,100.0,0.44,13.4,Low,665.8,665.8,0.0,0.0,moderate,Mar-2017,Dec-2022,,Mar-2025,Oct-2025,Mar-2028,extrapolation - unverifiable beyond 1 year,9.2,32.1,0.0,34.0,63.8,within benchmark range,all-sector fallback,agency's own forecast is 27 months past its approved date; 2.5y past original commissioning date; spend outruns works by 18pp
N18000367,BADAM COAL MINING PROJECT,POWER,NTPC,JHARKHAND,59.8,6.64,13.4,Low,501.8,784.4,282.6,56.3,moderate,Feb-2019,Oct-2024,Apr-2027,Apr-2027,Jul-2027,Oct-2028,extrapolation - unverifiable beyond 1 year,0.5,1.8,30.0,33.0,49.0,within benchmark range,sector,8 months past original date; no physical progress for 4 consecutive reports
N24002011,BALANCE WORK OF CONSTRUCTION OF TWO/FOUR LANE WITH PAVED SHOULDER FROM KM 422.000 TO 523.600 ( CHITR,ROAD TRANSPORT AND HIGHWAYS,MORTH,KARNATAKA,75.0,0.56,13.3,Low,517.0,517.0,0.0,0.0,moderate,Dec-2021,Jun-2024,Dec-2024,Dec-2024,Jun-2027,Oct-2029,extrapolation - unverifiable beyond 1 year,4.5,16.9,6.0,36.0,64.0,within benchmark range,sector,12 months past original date
N28000098,ESTABLISHMENT OF NATIONAL ANIMAL RESOURCE FACILITY FOR BIOMEDICAL RESEARCH AT HYDERABAD,HEALTH AND FAMILY WELFARE,CPWD FOR HEALTH,TELANGANA,98.5,0.06,13.3,Low,209.8,281.0,71.2,33.9,moderate,Oct-2016,Mar-2020,Jan-2025,Jan-2025,Jul-2025,Jan-2026,near-term - validated (avg error ~6 months),17.0,52.5,58.0,64.0,70.0,exhausted - already later than the typical completed project,all-sector fallback,5.3y past original commissioning date; no physical progress for 3 consecutive reports
N24001709,BAKHTIYARPUR RAJAULI PKG-II FROM KM 54.405 TO KM 101.630 NH20,ROAD TRANSPORT AND HIGHWAYS,NHAI,BIHAR,97.8,0.0,13.2,Low,897.4,1090.0,192.6,21.5,moderate,Sep-2020,Apr-2023,Dec-2024,Dec-2024,Apr-2026,Jul-2028,extrapolation - unverifiable beyond 1 year,5.6,20.5,20.0,36.0,64.0,within benchmark range,sector,agency anticipates +21% over approved cost; 2.2y past original commissioning date; no physical progress for 9 consecutive reports
N24002080,REHABILITATION AND UP GRADATION FROM 4 TO 8 LANING OF CHANDIKHOLE PARADIP SECTION OF NH 53 FROM KM,ROAD TRANSPORT AND HIGHWAYS,NHAI,ODISHA,60.7,3.73,13.2,Low,762.8,762.8,0.0,0.0,moderate,Dec-2023,Dec-2025,,Mar-2026,Dec-2028,Apr-2031,extrapolation - unverifiable beyond 1 year,0.2,0.6,0.0,36.0,64.0,within benchmark range,sector,agency's own forecast is 3 months past its approved date
N16000504,CONSTRUCTION OF ADDITIONAL TANKAGES AND ALLIED FACILITIES AT JNPT TERMINAL,PETROLEUM,IOCL,MAHARASHTRA,49.5,2.42,13.2,Low,341.4,436.1,94.7,27.7,moderate,Apr-2022,Oct-2024,Aug-2026,Aug-2026,Aug-2026,Nov-2027,extrapolation - unverifiable beyond 1 year,0.4,1.6,22.0,22.0,37.0,within benchmark range,sector,8 months past original date
N24001427,CONSTRUCTION OF ROB WITH APPROACHES IN LIEU OF L C NO 165 OF AHMEDABAD PALANPUR BETWEEN RAILWAY STAT,ROAD TRANSPORT AND HIGHWAYS,MORTH,GUJARAT,93.0,0.0,13.2,Low,166.2,166.2,0.0,0.0,moderate,Jun-2020,Apr-2023,Sep-2024,Sep-2024,Apr-2026,Jul-2028,extrapolation - unverifiable beyond 1 year,5.4,19.9,17.0,36.0,64.0,within benchmark range,sector,2.2y past original commissioning date; no physical progress for 9 consecutive reports
N10000010,5TH STREAM ALUMINA REFINERY EXPANSION PROJECT,MINES,NALCO,ODISHA,74.5,0.75,13.2,Low,4103.0,5677.4,1574.4,38.4,moderate,Dec-2014,Apr-2021,Jun-2026,Jun-2026,Jun-2026,Nov-2026,extrapolation - unverifiable beyond 1 year,0.9,3.7,62.0,62.0,68.0,exhausted - already later than the typical completed project,all-sector fallback,4.2y past original commissioning date; pace is 35% of what the current date needs
N18000405,TRANSMISSION SYSTEM FOR EVACUATION OF POWER FROM POTENTIAL RENEWABLE ENERGY ZONE IN KHAVDA AREA OF G,POWER,PGCIL,GUJARAT,1.0,0.12,13.1,Low,24819.0,24819.0,0.0,0.0,moderate,Nov-2024,May-2029,,May-2029,Jan-2032,May-2033,extrapolation - unverifiable beyond 1 year,0.1,0.5,0.0,33.0,49.0,within benchmark range,sector,no physical progress for 3 consecutive reports; pace is 6% of what the current date needs
N06000167,INTEGRATED LAKHANPUR-BELPAHAR- LILARI OCP,COAL,MCL,ODISHA,61.5,0.85,13.0,Low,2434.8,2434.8,0.0,0.0,moderate,May-2018,Mar-2027,,Mar-2027,Dec-2029,Jun-2032,extrapolation - unverifiable beyond 1 year,2.8,10.9,0.0,34.0,63.8,within benchmark range,all-sector fallback,pace is 46% of what the current date needs
N42000010,ADDITIONAL INFRASTRUCTURE AT IISC BANGALORE SH RCC MONOLITHIC FOR MEN WOMEN HOSTEL,DEPARTMENT OF HIGHER EDUCATION,CPWD,KARNATAKA,91.0,4.89,13.0,Low,316.2,316.2,0.0,0.0,moderate,Aug-2021,Feb-2024,Nov-2024,Nov-2024,Dec-2026,May-2029,extrapolation - unverifiable beyond 1 year,5.0,18.5,9.0,34.0,63.8,within benchmark range,all-sector fallback,16 months past original date; no physical progress for 8 consecutive reports
N24001465,WIDENING OF EXISTING SINGLE LANE / INTERMEDIATE LANE ROAD TO 2 LANE FROM KM 101 TO KM 125 OF NH 61 I,ROAD TRANSPORT AND HIGHWAYS,MORTH,NAGALAND,20.3,1.48,12.9,Low,252.2,252.2,0.0,0.0,moderate,Jun-2020,Sep-2024,Jun-2026,Jun-2026,Sep-2027,Jan-2030,extrapolation - unverifiable beyond 1 year,0.2,0.7,21.0,36.0,64.0,within benchmark range,sector,9 months past original date; pace is 22% of what the current date needs
N24000979,TWO-LANING OF HAYULIANG? HAWAI BYPASS ROAD ON EPC BASIS FROM DESIGN KM. 51.825 TO KM. 63.131 EXISTI,ROAD TRANSPORT AND HIGHWAYS,NHIDCL,ARUNACHAL PRADESH,63.6,0.0,12.8,Low,256.7,256.7,0.0,0.0,moderate,Jan-2017,May-2023,May-2023,Mar-2025,May-2026,Aug-2028,extrapolation - unverifiable beyond 1 year,5.9,21.7,0.0,36.0,64.0,within benchmark range,sector,agency's own forecast is 22 months past its approved date; 2.1y past original commissioning date; no physical progress for 9 consecutive reports
N16000533,PRP-VIII GROUP B (NH AND BS ASSET),PETROLEUM,ONGC,MAHARASHTRA,57.8,6.28,12.7,Low,2379.8,2379.8,0.0,0.0,moderate,Jun-2024,May-2026,,Feb-2026,Jun-2027,Jun-2029,extrapolation - unverifiable beyond 1 year,0.2,0.8,0.0,13.0,37.0,within benchmark range,sector,elevated risk on combined profile
N24001627,4L OF TWIN TUBE TUNNEL CONFIGURATION INCLUDING APPROACHES FROM MAROG TO DIGDOL (FROM KM.154.210 TO K,ROAD TRANSPORT AND HIGHWAYS,NHAI,JAMMU AND KASHMIR,0.0,0.0,12.5,Low,1912.2,1912.2,0.0,0.0,moderate,Jul-2021,Feb-2025,May-2026,May-2026,Feb-2028,Jun-2030,extrapolation - unverifiable beyond 1 year,0.1,0.4,14.9,36.0,64.0,within benchmark range,sector,4 months past original date; no physical progress for 9 consecutive reports; pace is 0% of what the current date needs
N06000196,NIGAHI EXPANSION OCP (15 TO 25 MTPA),COAL,NCL,MADHYA PRADESH,44.9,0.5,12.5,Low,1729.7,1729.7,0.0,0.0,moderate,Nov-2020,Mar-2025,,Mar-2028,Mar-2028,Aug-2030,extrapolation - unverifiable beyond 1 year,0.3,1.0,0.0,36.0,65.8,within benchmark range,all-sector fallback,agency's own forecast is 36 months past its approved date; 3 months past original date
N22000533,QUADRUPLING BETWEEN GANDHIDHAM - ADIPUR WITH Y CONNECTION AT ADIPUR FOR PROVIDING DIRECT ENTRY TOWAR,RAILWAYS,WR,GUJARAT,63.0,6.61,12.5,Low,152.4,152.4,0.0,0.0,moderate,Feb-2023,Dec-2025,Dec-2025,Dec-2025,Aug-2026,Jan-2031,extrapolation - unverifiable beyond 1 year,0.3,1.1,0.0,9.0,62.0,within benchmark range,sector,elevated risk on combined profile
N24002134,REHABILITATION AND UP-GRADATION FROM KM. 0.000 TO KM. 40.390 OF NH- 730S (MAHARAJGANJ ? NICHLOUL ? TH,ROAD TRANSPORT AND HIGHWAYS,MORTH,UTTAR PRADESH,35.0,3.17,12.5,Low,809.2,809.2,0.0,0.0,moderate,Mar-2023,Dec-2025,,Dec-2025,Dec-2028,Apr-2031,extrapolation - unverifiable beyond 1 year,0.2,0.7,0.0,36.0,64.0,within benchmark range,sector,pace is 29% of what the current date needs
N24001552,DELHI-AMRITSAR-KATRA EXPRESSWAY (PHASE-II PKG-XV) [JUNCTION WITH HIRANAGAR ROAD NEAR VILLAGE GURHA B,ROAD TRANSPORT AND HIGHWAYS,NHAI,JAMMU AND KASHMIR,85.8,2.22,12.4,Low,2715.0,2715.0,0.0,0.0,moderate,Oct-2021,Sep-2024,Feb-2026,Feb-2026,Sep-2027,Jan-2030,extrapolation - unverifiable beyond 1 year,0.6,2.5,17.0,36.0,64.0,within benchmark range,sector,9 months past original date; date already moved 2x in 10 months
N16000455,LAYING OF POL PIPELINES IN COMMON CORRIDOR FOR PROPOSED GRASS ROOT TERMINAL AT VALLUR (CHENNAI),PETROLEUM,IOCL,TAMIL NADU,60.2,1.02,12.4,Low,829.0,829.0,0.0,0.0,moderate,Jan-2022,Jul-2024,May-2026,May-2026,May-2026,Aug-2027,extrapolation - unverifiable beyond 1 year,0.3,1.3,22.0,22.0,37.0,within benchmark range,sector,11 months past original date; pace is 28% of what the current date needs
N24002037,UPGRADATION OF EXISTING 4 LANE ISMAILABAD-AMBALA SECTION (KM. 0+000 TO KM 42+500) (PART OF AMBALA-KO,ROAD TRANSPORT AND HIGHWAYS,NHAI,HARYANA,52.5,3.53,12.4,Low,609.3,609.0,-0.3,-0.0,moderate,Jan-2023,Dec-2025,,Mar-2026,Dec-2028,Apr-2031,extrapolation - unverifiable beyond 1 year,0.1,0.6,0.0,36.0,64.0,within benchmark range,sector,agency's own forecast is 3 months past its approved date; pace is 45% of what the current date needs
