project_code,project_name,sector,agency,state,cost_cr,physical_progress_pct,risk_score,tier,why
618112,"Improvement and up-gradation of NH-227B 84 Kosi Parikrama Marg Package I, from km 228.920 Jagarnathpur to Km 235.960/0.000 MakhaudaDham to Km 29.000 Sarpur in the State of Uttar Pradesh on EPC basis",Roads & Highways,morth,Uttar Pradesh,912.5,8.0,43.8,Medium,needs 9.2%/month to hit current date
618595,6L of Chengala - Neeleshwaram from km. 56.200 to km. 93.468,Roads & Highways,nhai,Kerala,2538.06,90.82,43.8,Medium,"2.2y past original commissioning date; already rescheduled, 2.9y slip declared; cost already revised +45%"
618992,100 MW SPP part of SECI 150 MW Hybrid,Unknown,nlc india limited [nlcil],Gujarat,480.68,1.2,43.7,Medium,needs 19.7%/month to hit current date
619086,Chengapalli km 102.035 to Neelambur Km144.680 and Madukkarai Km 170.880 to Walayar K183.010 Package No. NS-2/BOT/TN-08,Roads & Highways,nhai,Tamil Nadu,285.55,100.0,43.7,Medium,"13.3y past original commissioning date; already rescheduled, 13.6y slip declared"
709778,Installation of new Biturox Unit along with allied facilities at Gujarat Refinery,Unknown,indian oil corporation limited [iocl],Gujarat,344.36,87.7,43.6,Medium,11 months past original date
701173,AIIMS Majra Rewari Haryana,Healthcare,ministry of health and family welfare,Haryana,1646.43,67.45,43.5,Medium,cost already revised +27%; needs 6.5%/month to hit current date
615346,Transmission System for Evacuation of Power from Rajasthan REZ Ph-IV [Part-2 5.5 GW] [Jaisalmer/Barmer Complex] Part C [SPV Name POWERGRID Mandsaur Transmission Limited],Unknown,power grid corporation of india limited [powergrid],Madhya Pradesh,2708.0,72.39,43.4,Medium,elevated risk on combined profile
400298,Nadikude-Srikalahasti 308.7 km,Railways,cao/c/scor scor mor,Andhra Pradesh,5906.03,2.0,43.4,Medium,spend outruns works by 41pp; cost already revised +155%
705237,Western Dedicated Freight Corridor,Railways,dfccil,"Multi-States (Gujarat, Haryana, Maharashtra, Rajasthan, Uttar Pradesh)",124005.0,96.0,43.2,Medium,"4.3y past original commissioning date; already rescheduled, 3.8y slip declared; cost already revised +143%"
617245,Katihar-Kumedpur & Katihar-Mukuria 64.5 km Umbrella work PB57/2019-20/NR,Railways,cao/c-ii/nfr nfr mor,"Multi-States (Bihar, West Bengal)",1961.0,65.0,43.2,Medium,cost already revised +108%
618728,6L Greenfield Varanasi-Ranchi-Kolkata Highway from junction with NH-19 & Varanasi Ring Road near Rewasa village to junction with Chandauli-Chainpur road near Khainti village from Km. 0.000 to Km. 27.000 - Pkg-1,Roads & Highways,nhai,"Multi-States (Bihar, Uttar Pradesh)",1564.15,47.63,43.1,Medium,needs 5.2%/month to hit current date
705385,Pirpainti - Jasidih 97 km,Railways,caoc/er er mor,"Multi-States (Bihar, Jharkhand)",2700.43,40.0,43.0,Medium,spend outruns works by 26pp
609996,Construction of Precast housing and hostels at IIT Hyderabad,Education,"indian institute of technology, hyderabad",Telangana,262.0,90.39,42.9,Medium,21 months past original date
705298,North Region Video Surveillance Project,Railways,rcil,PAN India,274.39,48.0,42.9,Medium,2.3y past original commissioning date
615336,Transmission system for evacuation of Power from REZ in Rajasthan [20 GW] under phase-III Part-D Phase-II,Unknown,power grid corporation of india limited [powergrid],Delhi,284.0,45.94,42.8,Medium,5 months past original date; needs 10.8%/month to hit current date
619029,Transmission System for Reliable Power Supply to Dholera,Unknown,power grid corporation of india limited [powergrid],Gujarat,319.42,35.2,42.8,Medium,4 months past original date; needs 12.9%/month to hit current date
606013,Additional Campus of NITPatna,Education,nit patna,Bihar,499.21,98.6,42.8,Medium,24 months past original date
618158,"Upgradation of Goras to Shyampur Road section of NH-552 Ext., from Design Chainge 48.400 to 111.800 Km Total length 63.40 km to two lane with paved shoulder configuration along with One time improvement of 8.91 km in the state of Madhya Pradesh on EPC mode",Roads & Highways,morth,Madhya Pradesh,416.96,16.52,42.8,Medium,needs 16.6%/month to hit current date
707059,Establishment of new GMC Mandla,Healthcare,"medical education, ministry of health and family welfare",Madhya Pradesh,325.0,45.0,42.7,Medium,3 months past original date
618292,Construction of 2-Lane with paved shoulder of Kohima-Bypass Road connecting New NH-02 and New NH-29 from Design Km 10.500 to design Km 21.000 [Design Length- 10.500 km] including TUNNEL of 500m at Ch. 11.000 in the state of Nagaland Under SARDP-NE on EPC Mode Package-2,Roads & Highways,nhidcl,Nagaland,277.44,69.76,42.7,Medium,"3.7y past original commissioning date; already rescheduled, 5.0y slip declared"
616612,Sewage Treatment Plant 50MLD and Sewerage Network 150 km in Kankarbagh Patna under Hybrid annuity based PPP mode Namami Gange Programme,Waste & Water,nmcg1,Bihar,578.89,55.0,42.7,Medium,7 months past original date
400280,Phase II extension of MRTS from Velachery to St Thomas Mount,Railways,ministry of railways,Tamil Nadu,734.01,99.9,42.6,Medium,12 months past original date
618872,4L PS from near Hunsur - KR Nagar Junction to near Yalachahalli village KR Nagara - Yelawala Road Junction fcrom Km 169.000 to Km 195.550 of NH-275 Pkg-IV,Roads & Highways,nhai,Karnataka,952.03,19.58,42.6,Medium,elevated risk on combined profile
618149,Widening to two lane with paved shoulders from Km 0.00 to 102.310 Design Chainage of NH-548B Murrum-Maharashtra Border in the State of Karnataka,Roads & Highways,morth,Karnataka,957.09,60.21,42.6,Medium,needs 6.6%/month to hit current date
617980,Construction of six lane elevated corridor from km 7.950 Uppal to km 14.200 of NH- 163 to De-Congest the urban limits of Hyderabad-Bhoopalapatnam section on EPC mode in the state of Telangana,Roads & Highways,morth,Telangana,626.76,54.26,42.5,Medium,"6.0y past original commissioning date; already rescheduled, 7.4y slip declared"
612851,"Phase 1B - Construction of Academic Block, Hostel, Residential Tower, Directors Residence and External Development works at National Institute of Technology, Delhi Campus on Engineering, Procurement and Construction basis",Education,national institute of technology delhi,Delhi,336.42,100.0,42.5,Medium,10 months past original date
705357,Baramati - Lonand 54 km,Railways,caoc/cr cr mor,Maharashtra,1790.5,60.0,42.4,Medium,cost already revised +1193%; needs 5.0%/month to hit current date
705493,Hubli-Ankola 167 km,Railways,caoc/swr swr mor,Karnataka,533.32,10.0,42.4,Medium,"21.3y past original commissioning date; spend outruns works by 25pp; already rescheduled, 25.0y slip declared"
602792,Gauge Conversion of Kendri-Dhamtari including Abhanpur - Rajim Branch line 67.20 Kms - 2nd Material Modification to Raipur Titlagarh doubling.,Railways,secr,Chhattisgarh,1171.0,100.0,42.3,Medium,17 months past original date
615862,Goleti Opencast Mine,Coal,singareni collieries company limited [sccl],Telangana,345.6,33.0,42.3,Medium,4 months past original date
618086,"Widening to Two Lane with Paved Shoulders from KB Cross to Chunchanahalli ie., Design Ch. 485240 Km Existing Km 494.000 to Design Ch. 523393 Km Existing km 533.152 & From Design Ch. 530393 Existing Km 540.175 to Design Ch. 534476 Existing Km 544.200 at Nelligere of NH-150A on EPC mode under Annual Plan 2022-23 NH-150A-KNT-2022-23-977 dated 08.03.2023",Roads & Highways,morth,Karnataka,617.28,48.5,42.3,Medium,needs 8.5%/month to hit current date
618036,Upgradation and reconstruction of existing intermediate lane to two Lane with paved shoulder configuration from km. 43.00 Barna River to km. 77.00 ken river length 34.00 km. on Gulganj-Amanganj-Pawai-Katni NH43 Extn. along with One time improvement in 01 no. of bypassed built-up area in a total length of 1.585 km in the state of Madhya Pradesh on EPCmode.,Roads & Highways,morth,Madhya Pradesh,315.55,43.0,42.2,Medium,needs 7.1%/month to hit current date
709826,SCREENING PLANT-III AT KIRANDUL,Unknown,national mineral development corporation limited [nmdc],Chhattisgarh,3062.39,83.42,42.2,Medium,6 months past original date; cost already revised +13%
615860,Godavarikhani Coal Mine - 5,Coal,singareni collieries company limited [sccl],Telangana,607.04,71.0,42.2,Medium,16 months past original date
709850,Borholla GGS Life Extension Project [BLEP],Unknown,oil and natural gas corporation limited [ongc],Assam,198.7,63.5,42.1,Medium,2 months past original date
619164,Belgaum-Khanapur Pkg I Km 0.000-Km 30.800 of NH-4A,Roads & Highways,nhai,Karnataka,1195.74,75.72,42.1,Medium,"4.8y past original commissioning date; already rescheduled, 5.5y slip declared"
400369,BINA KAKRI AMALGAMATION EXPANS,Coal,ncl - cil,"Multi-States (Madhya Pradesh, Uttar Pradesh)",836.42,92.05,42.1,Medium,"2.3y past original commissioning date; spend outruns works by 18pp; already rescheduled, 3.0y slip declared"
618355,"Construction of of 2 -Lane with paved shoulders road from Tamenglong-Tousem- Lisang-Mahur Road NH-137 starting near Dialong Village from km 10.000 at Dialong to km 31.430 near Old Tamenglong , near Barak River on EPC Mode Package-2",Roads & Highways,nhidcl,Manipur,483.87,95.28,42.1,Medium,"3.3y past original commissioning date; already rescheduled, 3.0y slip declared"
611949,Transmission system for evacuation of power from REZ in Rajasthan 20 GW under Phase-III part C1,Unknown,power grid corporation of india limited [powergrid],Rajasthan,1160.0,99.87,42.1,Medium,15 months past original date
706988,Establishment of new GMC Gondia,Healthcare,"medical education, ministry of health and family welfare",Maharashtra,189.0,40.14,42.0,Medium,spend outruns works by 20pp
706965,Establishment of new GMC Saran [Chhapara],Healthcare,"medical education, ministry of health and family welfare",Bihar,189.0,0.0,42.0,Medium,spend outruns works by 60pp
400232,Brundamal - Jharsuguda - Fly-over connection for joining down line 6.6 km,Railways,cao/c/ecor ecor mor,Odisha,296.51,55.0,42.0,Medium,needs 9.0%/month to hit current date
706966,Establishment of new GMC Samastipur,Healthcare,"medical education, ministry of health and family welfare",Bihar,189.0,0.0,42.0,Medium,spend outruns works by 60pp
618356,Construction of 2 -Lane with paved shoulders road from Tamenglong to Mahur in the state of Manipur from km 31.430 at Old Tamenglong to km 43.480 ending near Phelong on EPC Mode Package-3,Roads & Highways,nhidcl,Manipur,234.08,98.5,41.9,Medium,"3.6y past original commissioning date; already rescheduled, 3.3y slip declared"
613013,Establishment of NIT Nagaland,Education,nit nagaland,Nagaland,275.63,98.0,41.9,Medium,7 months past original date
612834,3rd & 4th line between Sarla - Sason 8 km PB73/2023-24/NR,Railways,cao/c/ecor ecor mor,Odisha,252.0,88.0,41.9,Medium,7 months past original date
617326,Implementation of Transmission Systems in the State of Jharkhand consisting of 400/220/132/33 kV transmission lines and substations under Jharkhand Consultancy Project,Unknown,power grid corporation of india limited [powergrid],Jharkhand,1842.25,96.4,41.9,Medium,4 months past original date
707017,Establishment of new GMC Jhanjharpur,Healthcare,"medical education, ministry of health and family welfare",Bihar,250.0,0.0,41.8,Medium,spend outruns works by 60pp
707018,Establishment of new GMC Siwan,Healthcare,"medical education, ministry of health and family welfare",Bihar,250.0,0.0,41.8,Medium,spend outruns works by 60pp
707016,Establishment of new GMC Sitamarhi,Healthcare,"medical education, ministry of health and family welfare",Bihar,250.0,0.0,41.8,Medium,spend outruns works by 60pp
707019,Establishment of new GMC Buxar,Healthcare,"medical education, ministry of health and family welfare",Bihar,250.0,0.0,41.8,Medium,spend outruns works by 60pp
611929,Maintenance cum workshop depot for Vande Bharat Sleeper Trains as per conditions under WTA 527,Railways,wpo/patna,Rajasthan,166.86,0.0,41.8,Medium,19 months past original date; only 0% built with planned time exhausted
618813,4L Access Controlled Greenfield Section Mancherial Warangal from Narva village at Design Ch. 3.834 Km to Puttapaka village at Design Ch. 35.300 Km Package-I,Roads & Highways,nhai,Telangana,1104.27,11.28,41.7,Medium,needs 5.9%/month to hit current date
618289,Construction and up gradation to 4-Lane of existing two lane with paved shoulder from Hapachara to Tulungia road of NH-117 of existing Km 0.00 to km 14.050 and Design Km 0.000 to km 14.660 under BMP on EPC mode,Roads & Highways,nhidcl,Assam,224.85,97.76,41.6,Medium,"3.6y past original commissioning date; already rescheduled, 3.2y slip declared"
602797,"Sainthia, Sitarampur, Mughalsarai, Allahabad & Etawah - Bypass 35 km",Railways,caoc/er er mor,"Multi-States (Uttar Pradesh, West Bengal)",797.94,15.0,41.6,Medium,cost already revised +73%; needs 10.6%/month to hit current date
618851,Pandoh bypass 221.305 to Takoli 242.000 of NH-21 in the state of Himachal Pradesh,Roads & Highways,nhai,Himachal Pradesh,4465.94,95.65,41.6,Medium,"4.8y past original commissioning date; already rescheduled, 5.5y slip declared; cost already revised +31%"
602223,Comprehensive Scheme for Strengthening of Transmission and Distribution [T&D] Systems [CSST&DS] in Arunachal Pradesh and Sikkim,Unknown,power grid corporation of india limited [powergrid],"Multi-States (Arunachal Pradesh, Sikkim)",9129.32,83.9,41.5,Medium,"7.6y past original commissioning date; already rescheduled, 8.3y slip declared; cost already revised +92%"
604853,"Indian Oil Technology Development and Deployment Centre at R&D Campus-II, Faridabad",Unknown,indian oil corporation limited [iocl],Haryana,3200.0,65.4,41.5,Medium,"3.6y past original commissioning date; already rescheduled, 4.6y slip declared; cost already revised +40%"
617985,Widening to two lane with paved shoulders from Km 0/0 to 64/020 Pamarru to Akiveedu,Roads & Highways,morth,Andhra Pradesh,588.65,74.41,41.4,Medium,"2.7y past original commissioning date; already rescheduled, 3.5y slip declared; cost already revised +11%"
705489,Madurai-Tuticorin via Aruppukkottai 143.5 km,Railways,caoc/sr sr mor,Tamil Nadu,2053.39,14.0,41.4,Medium,"5.0y past original commissioning date; already rescheduled, 9.5y slip declared; cost already revised +241%"
701346,North East Gas Grid,Unknown,indradhanush gas grid limited,Tripura,9265.0,88.2,41.4,Medium,"2.3y past original commissioning date; already rescheduled, 4.0y slip declared"
400168,"500 KTA PDHPP Project, Usar",Unknown,gas authority of india limited [gail],Maharashtra,11256.0,91.9,41.3,Medium,"15 months past original date; already rescheduled, 2.2y slip declared; cost already revised +28%"
618669,4 -Laning of MP/UP Border to Kabarai section of NH-34&35 from km 197.000 to km 242.991 Length 45.991 Km Sagar-Kabrai Package-5 under Bharat Mala Pariyojana EC in MP & UP on HAM,Roads & Highways,nhai,Uttar Pradesh,1425.43,61.77,41.3,Medium,needs 5.4%/month to hit current date
618650,4 Lane with PS from Des. Ch 89.900 to Des. Ch. 136.100 of Belgaum-Hungund- Raichur Section of NH-748A Package-3,Roads & Highways,nhai,Karnataka,1219.62,24.5,41.3,Medium,elevated risk on combined profile
618958,2L with ES of Yagyi - Kalewa section from Milepost 40/0 to Milepost 115/5 in Myanmar,Roads & Highways,nhai,Assam,1200.14,52.0,41.2,Medium,"3.1y past original commissioning date; already rescheduled, 4.1y slip declared"
